Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
10,0.6135826075778288,0.9996079206466675,297.12395638264667,117.25333567415731,0.9998852014541626,306.51363529962543,105.67635182584269,0.9998244643211365,282.7657566713483,108.91163877184766,0.9849450588226318,324.25027797284645,113.199686914794,0.9426294565200806,265.1277943586142,124.62261528558054,0.9697461128234863,361.99179736267166,187.69258153870163,0.9686318635940552,244.52834835362046,193.3388440230961,0.7483490705490112,430.00477918227216,284.59932896379524,0.7682065963745117,176.88620425639823,292.5973392634207,0.6807531118392944,411.2014766697877,207.04490480649184,0.7834852337837219,185.84119703885767,215.2285473236579,0.22563129663467407,339.17978503433204,358.5586864076154,0.26862633228302,270.5903265449438,358.67343554931335,0.03983849287033081,432.1305887172284,286.5404572409488,0.02082875370979309,184.40310207943196,294.02631476279646,0.016827315092086792,413.9541881242197,208.41748107833956,0.013088047504425049,414.54983029026215,208.93346207865164
11,0.6132094947730794,0.9996315240859985,296.94739485799,116.85442025593005,0.9998742341995239,306.36045763108615,105.6463844023096,0.999850869178772,283.0765498205368,108.76231370942571,0.9813582897186279,324.149890761548,112.90120747503119,0.946392834186554,264.5871615558676,123.823565269975,0.9707909822463989,362.50626658083644,187.22363647003743,0.9696107506752014,244.6236393960674,193.42955095193508,0.7514231204986572,430.14654533395753,284.82765683520597,0.7804120779037476,175.81441167290885,292.9599231429463,0.6683770418167114,411.1843106273408,207.06350948033707,0.7726195454597473,186.46111306179773,214.086664130774,0.21074631810188293,338.6504418305243,358.3413311485643,0.2763700783252716,270.646847690387,357.75168734394504,0.044882386922836304,432.2151997503121,286.0946278089887,0.02012050151824951,184.6494859940699,293.70045255930086,0.016583383083343506,413.9563338795256,208.47824496722842,0.015517473220825195,414.2703456616729,208.97862047440697
12,0.600063723676345,0.9995465278625488,297.21161536360796,117.15519175249688,0.9998729228973389,306.75632510143566,105.74750312109862,0.9998478293418884,283.2923201466916,108.20436856273406,0.9815257787704468,324.1507685705368,112.74317747347064,0.9294469356536865,264.4514912999376,123.67189938358302,0.971782922744751,362.9808442571785,187.39156620630462,0.966144323348999,244.22191986579276,193.29005247347067,0.7556827664375305,429.68735369850185,285.0242372815231,0.8220897912979126,176.01140664013732,292.7588561173533,0.570876955986023,412.8202539794007,207.19081616729085,0.7160549759864807,185.81993455446317,213.55741846129837,0.18568384647369385,338.3514503355181,358.87542915106116,0.2118244171142578,271.7146291744694,353.28627301810235,0.04560285806655884,432.7513947409488,285.90389942259674,0.015831857919692993,187.9605936914794,278.49836142322096,0.01465800404548645,413.5132841760299,209.09278441011236,0.014610588550567627,413.8450472066167,209.71529728464418
13,0.6052801363608417,0.9994848370552063,297.36018453495626,117.49763479244695,0.9998733997344971,306.94805321473154,105.67335264513108,0.9998323917388916,283.31358263108615,108.42418656367039,0.9812432527542114,324.3160648798377,113.03770677278399,0.9245101809501648,264.63600187265916,123.45432467228466,0.970599889755249,363.1414589185393,187.10147471910108,0.971593976020813,244.17805379993757,193.4375,0.7659176588058472,429.4652192571785,284.9351396691635,0.7957202196121216,175.56529679697252,292.86682662297125,0.6143269538879395,409.82370669475654,209.0074662531211,0.7251076102256775,186.34286487593633,211.9135260611735,0.1953308880329132,338.32750565699126,358.6186212546816,0.24640998244285583,271.05463873283395,357.51375234082394,0.047321856021881104,432.963044241573,285.93101396691634,0.017464518547058105,188.40769106975654,277.75973392634205,0.017684638500213623,413.97930321473154,208.6693634909488,0.01734006404876709,414.2710771691635,209.26054346129837
14,0.6056856372777153,0.9993716478347778,297.6808530352684,117.31863490948814,0.9998629093170166,307.1294914559925,105.50066811017476,0.9998358488082886,283.5624414794007,108.7365646457553,0.9802506566047668,324.6563621644819,113.15299235330835,0.927934467792511,266.2792115324594,125.85883856117351,0.9755201935768127,362.3279250546192,187.0946716994382,0.9687561988830566,244.3823882256554,193.56524559144816,0.7553269863128662,429.44439567727835,284.80166393570534,0.8074584007263184,175.49436495396378,292.75607638888886,0.5889757871627808,412.2335849719101,206.90621098626713,0.744432270526886,187.17185793149187,214.5223256086142,0.2018553912639618,338.76216740792756,359.5873322409488,0.238422691822052,271.04198365324595,357.834347690387,0.047138988971710205,432.89218554931335,285.86030157615477,0.01659935712814331,187.89363637250312,277.6747815230961,0.021495312452316284,413.3058774188514,207.99881495786514,0.023418724536895752,413.4623712546816,208.70289091760299
15,0.610101622693679,0.9992676973342896,297.9083518648564,117.54806004213481,0.9998712539672852,307.47571395131087,105.39506281210984,0.9998234510421753,283.69920899656677,108.44098685237202,0.9840096235275269,324.91958294319596,113.51028499531833,0.9349697828292847,267.06677688046193,126.69414696473154,0.9679660201072693,362.1203232287765,187.22697702091136,0.967631459236145,244.63405118601747,193.2863217852684,0.7137407660484314,429.61259363295875,284.56304619225966,0.818064272403717,175.28892107521847,292.22666003433204,0.6592872142791748,411.5684008270911,207.06470427590511,0.7748470306396484,187.6213205173221,214.28039169787763,0.23937317728996277,338.7571443898252,358.49285073345817,0.2280065417289734,270.9178712156679,357.5392088014981,0.031666100025177,432.4790301186017,285.9075081928839,0.015341579914093018,307.188646028402,398.0472651373283,0.020568668842315674,413.28788233458175,208.35625390137324,0.017292946577072144,414.06020794319596,209.03545860642942
16,0.6076983125770793,0.9991130828857422,298.0751355727216,117.42494733146066,0.9998587369918823,307.72976650280896,105.35980415106116,0.999814510345459,283.7572419241573,108.28359082397003,0.9826123714447021,325.19801907771534,113.79625565699124,0.9357728958129883,267.15899559144816,126.88894740948814,0.9654276371002197,362.07245825530583,187.00813436329588,0.9661694765090942,244.48101981897628,192.9546319054307,0.7208961844444275,429.8241455992509,284.51457162921344,0.8199769258499146,175.19760455680398,291.92757100499375,0.6126150488853455,411.9631710362047,206.15924430399497,0.762401819229126,187.4574018804619,214.52851903870157,0.24055159091949463,339.61895774812734,358.4688085205992,0.25414296984672546,270.5518248673533,357.860828261548,0.027511566877365112,432.0308110955056,286.0245006242197,0.01520344614982605,307.70818703183517,389.3411555867665,0.015195667743682861,352.0481478230337,382.28766775905115,0.013607382774353027,414.1711044787765,208.8852801186017
17,0.6104262418606702,0.9989473819732666,298.47341701779027,117.60806803995007,0.9998558163642883,308.2823228776529,105.15905411204741,0.9998074173927307,284.0015166588639,108.039998829588,0.9827718734741211,325.65657674001244,113.63812812109862,0.9445245265960693,267.42287472690384,126.49464048845192,0.9664593935012817,362.0575355024969,186.65259733926342,0.9677055478096008,244.54202754369535,192.48102957240945,0.6963822245597839,429.74802005305867,284.5779689450686,0.8138543367385864,174.9516473548689,291.16031718164794,0.6455596089363098,411.23619889200995,206.28230824750312,0.783345639705658,186.43170646067415,210.9625663233458,0.21764996647834778,339.17815133426967,358.14231234394504,0.28655534982681274,270.32574028558054,358.1834230649188,0.02431321144104004,431.94220115480647,286.0912628745318,0.01581054925918579,186.28613647003743,294.1127789481897,0.01837441325187683,414.59406210986265,208.4420353464419,0.015328854322433472,414.1067805867665,209.07839809612983
18,0.6071275034371544,0.9983432292938232,298.88471929619226,118.25747600655427,0.9998495578765869,308.72871313202245,104.87071824282145,0.999779224395752,284.2746371722846,107.64062012328338,0.9853273630142212,326.82845174001244,112.80742821473157,0.9351652264595032,267.54730415106116,125.94898466760299,0.9665324091911316,362.1110087000624,186.93612964263417,0.9697620868682861,244.71154221285892,192.45720681179773,0.7219977974891663,429.78401022159795,284.58026100187266,0.8295326828956604,175.26697585049936,290.7396516073658,0.6434956789016724,411.66242392322096,206.69658532303367,0.7705274224281311,188.43512260065543,214.61898213171037,0.20232951641082764,339.6877682194132,358.82958801498125,0.221478670835495,271.3294417134831,360.17678097690384,0.027064621448516846,431.9829217384519,286.0107970505618,0.016276299953460693,186.08381368991883,294.2281132958801,0.018343955278396606,414.4495649968789,208.80093730493132,0.015361815690994263,414.138381710362,209.38046192259674
19,0.6098620418240043,0.9987516403198242,299.45261294475654,118.44742411828963,0.9998558759689331,309.0179511938202,104.7088844023096,0.9997898936271667,284.8773505774032,107.29100830992508,0.9871290326118469,326.88414384363296,112.12437090355803,0.950262725353241,266.668178448814,124.89037141073658,0.9628986716270447,362.53077208177274,186.58171426342068,0.9665195941925049,244.34900710049936,192.07738373907614,0.6805354356765747,430.15278753121095,284.1845642166042,0.8386086225509644,174.9584259909488,290.56179775280896,0.7124570608139038,411.17645911360796,207.06507002965043,0.7565243244171143,188.2213029611423,215.04315894194752,0.22887060046195984,339.90158785892635,359.1611072097378,0.21352598071098328,271.8438865480649,360.5153226435705,0.02635258436203003,431.65462117665413,285.91355532147315,0.017381876707077026,186.0599909293071,294.2568859238452,0.015187859535217285,414.28556101747813,208.46654084737827,0.013002932071685791,408.8886938202247,205.95617782459425
20,0.6104932094321531,0.9988515973091125,299.67479615324595,118.38356351435704,0.9998630285263062,309.0898827637328,104.71729673845192,0.9997637271881104,285.22905937890135,107.47593340355803,0.9872728586196899,327.41885143570534,111.46784293071158,0.9478274583816528,266.3357814450687,125.05227840199751,0.9600013494491577,362.3535522003745,186.91711044787763,0.9691250920295715,244.09119947721595,192.400100460362,0.735694408416748,429.8082475031211,284.62420021847686,0.7678098678588867,176.34507159019975,291.6664715980025,0.7023299932479858,410.5374141697877,207.70355415106116,0.7583028674125671,188.07957338483146,215.8150456460674,0.21339988708496094,339.3090667915106,359.1396496566791,0.22025591135025024,273.01266483302123,354.49613764044943,0.03932198882102966,432.618406679151,286.3898154650437,0.0427575409412384,184.5635460557116,293.8918636860175,0.021431654691696167,410.1649793227216,204.9359443274032,0.01437532901763916,414.253228386392,209.0020043305243
21,0.6066134905113894,0.9987809658050537,300.5169075764669,118.47351455212231,0.9998667240142822,309.36475889513105,104.76174801029961,0.9997456073760986,285.5196629213483,107.54779182272159,0.9845489263534546,326.8020199360175,111.51136762640448,0.9513556957244873,266.8289637952559,124.87169358614233,0.9543749094009399,360.88851338171037,187.0195458801498,0.9642958641052246,244.41286770443193,192.1268580290262,0.7605800628662109,430.39555048377025,285.04637757490633,0.7715732455253601,177.71723334113608,292.13712351747813,0.6954997777938843,412.3983204588015,208.74797616260923,0.70726478099823,185.96539481897628,218.26569327403246,0.21389484405517578,339.686427122347,359.825413545568,0.21086707711219788,273.0833040730337,353.33030976903865,0.0446336567401886,430.6942981429463,287.5171660424469,0.02292388677597046,184.16622776217227,294.8406776685393,0.0179690420627594,413.23804229088637,209.19585381554305,0.014254271984100342,413.411068196005,209.90563553370782
22,0.5820639676907483,0.9991270303726196,301.27570029650434,118.56839107365789,0.9998487234115601,309.55687714575527,105.36794826779024,0.9996674060821533,286.2460742431336,108.40989778401996,0.9751608967781067,326.65471871098623,112.4369440543071,0.9648944139480591,267.59348665730334,125.98885182584269,0.9532502889633179,358.32167798064916,186.54647998595505,0.9676387310028076,244.1945127184769,193.22955680399497,0.6779892444610596,430.26134324282145,284.5190094413233,0.5431442856788635,176.89104439762795,295.7971968632959,0.5712157487869263,409.48238529962543,219.73858360642942,0.5862175226211548,188.04949623517476,225.19282537453182,0.20921868085861206,339.09276002652933,358.254866963171,0.24891871213912964,272.1038399266542,357.2280742821473,0.04137149453163147,184.65915408473782,292.3089302434457,0.12710416316986084,182.5829773330212,292.30454119850185,0.01349136233329773,412.4203144506866,219.34578846754056,0.0168287456035614,189.00338200296503,283.1413370006242
23,0.5992756994331584,0.9994298219680786,303.05648213171037,119.27512484394504,0.9998161792755127,310.74664969569284,105.81692318196002,0.9995371699333191,287.08360155274653,109.39572604556801,0.962314248085022,326.20606078339574,113.64793032147315,0.9453965425491333,268.2266795411985,125.53575608614233,0.9459612369537354,358.6851152855805,186.82730571161045,0.9655782580375671,244.54761138420722,194.2058023174157,0.8070142269134521,428.26983848314603,287.75456460674155,0.5284039974212646,177.08185812656055,296.61726552746563,0.779309868812561,410.3560978464419,227.0290798611111,0.5940148830413818,185.647420704588,231.11276919475654,0.23319759964942932,339.841482326779,359.28575608614227,0.2869919538497925,269.24569385923843,363.9619908707865,0.04002785682678223,431.220203261548,285.68966526217224,0.07716494798660278,183.22436310081147,293.8213463639201,0.011486142873764038,413.34337936953807,222.03717521067415,0.012041956186294556,188.73122464107365,294.57640839575527
